,name,mark,path,text
30,KKo_24_2,best,./data/exam2014/KKo_24_2,"There are lots of discussions these days about high school programmes. People want to give their children the best possible education, so they are widely discussing the education standards, programmes and lows, but there is some thinking to be done about events and activities happening outside the class, for example, some people believe that one of compulsory parts of high school education should be a unpaid community service, which involves working for a charity, improving the neighbourhood and other.
In my opinion, having such project as s part of high school education is a really good idea. Students will gain a lot of experience which will help them during their lives, an experience they would never receive in the classroom. They will have a chance to work and communicate with different people, not only gaining useful knowledge and experience, but also improving their socialization and communication skills. This programme would also be benefitable for the charities, which  often don’t have enough people to achieve their goals, and for the whole community in general.
There are also people who don’t want their children to participate in such programmes. Possible reasons for that include these: by the first, such activities may take a lot of time and concentration, thus reducing the quality of education as students will have less time to spend doing homework or revising the material. By the second, some families may be concerned about the fact the service is meant to be unpaid, not allowing students to gain some work experience and earn some money.
In conclusion, the idea to have an unpaid community service as compulsory part of high school programmes seems really appealing to me, because not only students will benefit from these activities, but also the whole community and society. 
"
31,LPo_16_2,best,./data/exam2014/LPo_16_2,"Nowadays some people are sure that men and women must be accepted by universities in equal proportions. On the other hand, some people claim that universities should not take such measures. I totally agree with latter for the following reasons.
To begin with, it is wide known fact that males can succed in certain spheres of knoweledge whereas women – in other. What is meant is that there is a kind of a tendency that men prefer mathematical studies such as engineering, computer science, some IT-branches, while women would rather choose, for instance, social science like sociology or politology; foreign languages and literature. So, it would be wrong to force a man to study sociology if he feels that he might be more satisfied and successful studying math. Some might argue that both males and females become doctors, but I am convinced that, for example, the greatest surgeons are men.
Another point for not establishing such laws is related to future professions of students and their position in social structure of our society. In some kinds of jobs employers are willing to employ only male, for instance, in IT-companies because, as far as it is believed, men are able to manage with analyzing big amount of information, they are more punctual and they could seldom be stressed. Turning to some female professions. It is worth noticing that women are more required in such sorts of jobs like nurcing care, teachers, sometimes writers. According to some stereotypes, women are more emotional, they find it easy to learn and teach. In order to avoid depression and, unemployment, males and females must have choice what job they want to do and then enter the university where no restrictions must be established.
In conclusion, although there are some difficult situation when a person must study the subject they do not want to, I am sure that universities should not limit the number of different gender students because it could lead to huge problems and not balanced labour-market.
"
32,ASt_2_2,best,./data/exam2014/ASt_2_2,"Nowadays, some groups of people consider that higher school should form study groups for different subjects consisted of the same number of male and female students.
	There are many points of view for this question and all of them, to any mind, are meaningful. Basically, all the viewpoints are built on the hypothesils of advantage and disadvantage of inequal number of students of both sex. For this I would highlight a number of reasons. First of all, there are some of researches happened in Stanford`s laboratory of social problems which have shown that group gives a higher results of studying when there is inequal number of students of both sex. Afterwards, having already managerial experience, I can confidently say that  a work group brings higher result while there is a sex disbalance. However, the whole raw of arguments may contradict my viewpoint. So, somebody can claim that the whole psychological climate in sex balanced groups is warmer hence the relationships between members are stronger, so the work made by such a group will be more efficient. One more reason to contradict mu position is to say a couple words about loyality. In groups with equal number this parameter is much higher and significantly influences on the situation in the group.
	In conclusion, I consider that universities should not accept the same number of males and females in every subject. In my opininon, this step would decrease the whole efficiency of study process.   
"
33,ASt_21_2,best,./data/exam2014/ASt_21_2,"Studies conducted recently show that individual qualities, which we were born with, play a major role in our life can not affect it a lot. The idea is that our developement depends much more on own inilide characteristics than on own life experience.
This thought was also a basis for some of Zigmund Fried's ideas, such as a statement that a human is a wolf for another human. He also argued that humans are aggressive species and that villence is a predetorminer part of our nature. Parallel can be drown between the research recent and the thought of the philosopher. I do indeed belive that the qualities we were born with affect own personality, however process of development must be based on the thongs we encounter during own life.
I sleek to the opinion of Jean-Paul Surtre and this ideas about existenuanneleum , which are absolutely opposite to the ones, introduced by Zigmund Freid. This french philosopher made up theory , according to wich people's characters are made by the society , They were brought up in. In his ideas, there is no obstade for people to change their individual ever when they are out of their teenage years. To me this seems more understandable, as there can be really some life-changing experience encountered and this can happen of any stage of life.
As it seems to me, both factors infnenu who we got to become, because everyone in diffenr, even if the persons, which we coupou happened to up, children, who are pretty similar in their personalities may grow up completely different people, because of what they may encounter.
"
34,ASt_34_2,best,./data/exam2014/ASt_34_2,"The qualities of character which we have from the beginning of our life are sometimes considered to be the most important ones. However, some people think that skills that we get through our existence have a stronger influence on our behaviour.
Personally, I believe that out life is changing day by day under the influence of new experiences. For instance, we can not only learn something unknown but also understand what mistakes we made in our past life. Moreover, some special features of our character appear exactly when we gain new knowledge and have completely different experience. These characteristics can be connected to the previous ones which we show in the first years of life after our birth but their whole inner content will be another.
On the other hand, some researchers provides us information that the personality of each man depends on those qualities of the character we are born with. Firstly, they are sure that process of personal development is controlled by those characteristics and they give us our special way of behaviour. As a consecuence, all of our new experiences are influenced by those striking features from the very beginning. Secondly, these people believe that fact that our mind consists not only from the physiology things from the moment of out birth but also some mental and cognitive activity.
All things considered, we can deny that our personality depends on all types of characteristics: both we are born with and we get through having the new experience and gaining knowledge. In my opinion, there is no doubt that the second ones have a stronger influence on out daily life and self-development because every person is changeable and has a tendency to improve himself.
"
35,13_2,best,./data/best_works/13_2,"Environment pollution and global warming are one of the global problems we are facing today. As aircrafts are contributing to them, there is a suggestion that there should be a reduction of business and leisure air travelling. I totally disagree with that due a couple of reasons.
First of all, we should consider that air travel is the only way to get to distant places within a short period of time. Without it we won’t be able to get to, for example, Australia from Europe without spending weeks to do that. People will become nearly locked in their countries or even cities, if we are speaking about such large countries as Russia. The price on the small amount of tickets that will still be on the market will be too high and nearly noone will be able to afford them. As a result, we won’t travel that far, won’t discover our beautiful planet. As for businessmen, they will loose an ability to make international business as they used to, which will affect the global economy. Also, there are countries, which demand on tourists, but with reduced air travelling they won’t get their baxes, which will affect the level of life there.
Secondly, it’s important to remember that a great amount of pollution is caused by, for instance, cars and there are known ways to solve this problem. We can develop the sphere of electric vehicles, which have the same functionality as the petrol ones. but do not harm the environment. However, nowadays it’s impossible to find a substitute to airplanes, but it doesn’t mean that we should not use them.
To sum up, I don’t find it crutial to reduce the amount of travelling by air, as it will bring considerably bad consequences. We’d better take care of air environment by changing things that pollute it rather then banning or reducing them.
"
36,28_2,best,./data/best_works/28_2,"Although the problem of air transportation is relatively recent, it has already become one of the most canvassing topics in the modern in the modern society and the subject of the heated debate. My strong concern is that new regulations should be passed by authorities so as to out down on the amount of nonessential flights.
To begin with, the fact that emissions from the aircrafts are extremely harmful for the environment is glaringly obvious. With no restrictions on the number of flights, many of which are rather a means of amusement, than a vital necessity, we might soon face an ecological crisis and end up with no shelter for the following generations. Furthermore, the governments should understand that no ‘green’ movement can be an obstacle for those, who do not pay attention to te environmental issues, therefore a law should be passed to stop this. Besides, with a fully implemented system of air travel restrictions and penalties, it would be easier to come up with long-term state programmes for preserving the natural habitat to all it’s inhabitants and citizens.
However, there are people, who disapprove of such an initiative, claiming that the state is trying to set limits to their rights and freedoms. There might be some truth in that still, I believe that everyone should be in charge for the global environmental problems, such as changes in the ozone layer and greenhouse effect, resulting in global warming. With regard to rights’ limitations we should take into account the fact that our rights and freedoms end where the rights of other person start.
Drawing up a conclusion to my thoughts, I would like to stress, that only global efforts of all the people of Earth can open new vista in the face of today’s harsh ecological circumstances, and it is up to the authorities throughout the globe to be trendsetters. Nothing should be taken for granted and the future of our planet is not an exception.
"
37,2_2,best,./data/best_works/2_2,"Social media usage is on the rise and no are debates as to what its main purpose is, with some claiming it is information and knowledge sharing, and others refuting that sites such as Facebook and VK exist purely for entertainment. In this essay I will examine both of these views followed by a reasoned conclusion.
More and more people use social media websites for educational purposes and thus regard this as the main aim of these sites. Indeed, not only many institutions and organisations have their own pages on social media site with sufficiently full and up-to-date information, but also it can be used by ordinary people as vital news outlet. For instance, during so-called «Black-out», the series of resonant race-related protests aimed at combating unjust police brutality in the USA, social media such as Twitter and Facebook were often the only source of information for people not directly involved in the protests, as the conventional media relayed scarce or incorrect reports.
There is undoubtedly another facet to social media, namely its entertainment value. A wide variety of games, quizes, musical playlists, visual collages etc. can be found on VK or FB any given day. It is because of this facet that many argue that social media should simply entertain, because it is a rare safe haven among a sea of negative information coming from elsewhere. Admittedly, you need only turn on your TV to see a report on a war or other tragedy within a few minutes.
However, it is agreed that social media’s main purpose is after all, relaying information and knowledge. Entertainment value can still be found widely, one could say that the entire modern culture is built on entertainment. With this in mind, social media is unique in that it posseses a rare accessibility quality, usable for the widest array of people and is thus too important to neglect when discussing its information value.
In conclusion, there is no consensus generally as to the main purpose of social media, but it is agreed that sharing information is more vital than mere entertainment as it possesses some unique qualities in this capacity such as accessibility.
"
38,10_1,aver,./data/best_works/10_1,"The line graph illustrates how changes the amount of profits of Apple, Samsung, Blackberry and HTC for the period of five years. 
Over the period from 2010 to 2015, Apple`s figure had upward trend, when Blackberry and HTC had downward trend and Samsung rised to its highest point and then decreased to the start level. 
It is clear that the highest percentage of share at 40% in the year 2010 had Apple. Samsung`s and Blackberry`s figures were about 20% which was a half lower than Apple`s, and the lowest percentage had HTC that was around 10%. In 2011, the figures of HTC, Samsung and Blackberry were the same at 20%, while Apple`s percentage of share rose to 60% and 78% in 2012. In 2013, the percentage of profit in Apple decreased to 60%, when Samsung`s figure reached a peak at about 40%. In the same year Blackberry`s and HTC`s profit continued to fell. 
In 2015, Apple reached its highest point at more than 90%, while Samsung`s figures dropped to about 15% and HTS`s and Blackberry`s to less than 10%.
"
39,11_1,aver,./data/best_works/11_1,"The line graph illustrates changes in the proposition share of global smartphone incomes between 2010 and 2015.
It is clear that total earnings of Apple rose dramatically over a 5-years period. By contrast, profits of HTC and Blackberry fell during this years and Samsung income were the same level in 2015 as in 2010.
In 2010, profit of Apple were approximately 40% share. Whereas income of HTC were about 10% and incomes of Samsung and Blackberry were 15% and 20% respectively. However, in the year 2013, Samsung hit a peak it’s profit, which rose by 28%. HTC and Blackberry had a slight decrease and both had 8% in 2013. Apple totally had upward trend: company’s profit was 70% in 2012, but during the next year it fell by 10%
In 2015, Apple incomes significantly increase to 91% share. Profits of 3 other companies gradually drop to 2015. Samsung’s profit were the same with their profit in 2010 (about 15%). Blackberry and HTC both has equal earnings in 2015, it was about 5% share for each company.
"
40,14_1,aver,./data/best_works/14_1,"On this chart there is a bar diagram, which shows changes in number of children didn’t have access to primary school between 2000 and 2012 years in different regions.
In 2000 the biggest number of uneducated children was in Africa. It was counted by 43,7 millions children. In 2012 the number of uneducated children had gone down to 32,7 millions. The second place in number of uneducated children in 2000 year took South Asia with 32,7 millions. But in 2012 it dramatically gone down to 9,9 millions. And nowadays it is the smallest number in the world between realized on this chart. Rest of World’s number in 2000 year is 23,3 millions. And this number fell down to 15,3 millions to 2012.
The gender in all this regions is practically same. More girls than boys are not educated everywhere, except of South Asia and Rest of the World in 2012. The most dramatical situation in South Asia in 2000. There girls were counted by 21,6 and boys by 11,1. But the situation changed to 2012.
"
41,15_1,aver,./data/best_works/15_1,"The graph represents the amount of boys and girls during the period from 2000 to 2012 in different regions who were not able to access the primary school.
The overall trend is the significant decreasing in number of children from all over the world without a primary education at school. Another important feature is that in most cases (exept for South Asia and Rest of World in 2012) more girls than boys could not enter primary school.
According to the chart the greatest number of children without access to primary education was in Africa in 2000 year (more than 43 millions). The least number of such children was shown in South Asia in the year 2012. The most significant decline was in South Asia from 2000 to 2012 the number of girls without access to primary school became about 4 times less while the quantity of boys lowered from 11.1 millions to 5.1 millions during the same period.
"
42,16_1,aver,./data/best_works/16_1,"We are given a bar chart which provides us with information about the changes in the amount of children who have not an opportunity to be educated in primary school in different regions such as Africa, South Asia and the rest of the world. The data is divided in two groups: the number of children in 2000 and 2012.
First of all, the main feature is that the amount of boys and girls without primary school educations decreased in all regions between 2000 and 2012. The best decrease was registrated in South Asia from 32,7 millions children to 9,9 millions. Another trend is that in 2000 the number of boys was bigger than the number of girls whereas in 2012 in all parts of the world except for Africa this trend was different. It was still more uneducated children in Africa in 2012 than in South Asia and the rest of the world.
To sum up, this bar chart shows positive statistics since the number of primary school students rised dramatically.
"
43,18_1,aver,./data/best_works/18_1,"The line graph illustrates the difference in the percentage share of global smartphone profits over the period of six years from 2010 to 2015.
Overall, Apple had much higher profits than other companies during the whole period. Although there was only slight difference between other three companies’ profits at the beginning, Samsung showed a significant rise afterwards.
At the start of the period Apple had about 42% of global smartphone profits while this value for other companies was in the range between 9% and 20%. There was a swiftly rise for Apple during 3 years and then the rate slipped back in 2012. Samsung’s profit faced the same scenario but kept increasing in 2012 and hit a peak in 2013. Apple had a slight level off and rose dramatically from 2013 to 2015 while Samsung’s percetage of profits swiftly decreased. Apple had an upward trend during the whole period.
There were slight chages in percentages of profits for Blackberry and HTC. Both fluctuated from 2010 to the middle of 2012 and then remained stable.
"
44,19_1,aver,./data/best_works/19_1,"The chart provides the information about the change in the amount of children, who don’t have an access to primary school education in twelve years period by sex and region.
The most significant trend is that access to primary education has been improved in all considered regions, moreover, female discrimination in education has been decreased. In addition, Africa still has the biggest number of uneducated children in 2012 as in 2000, about 32,7 million in 2012, which is more than three times bigger than in Asia and twice as big as in Rest of World.  Furthermore, these twelve year have witnessed a great downward trend, especially in Asia, where the quantity of girls without access to primary education has become four times less, and number of boys just about two times less. Due to a considerable fall, South Asia has become a leather in comparison to Africa and the Rest of World in 2012, with approximately 10 million of children without access to primary education.
"
45,1_1,aver,./data/best_works/1_1,"The following chart provides information about the amount of time spent, in general, on sports activity by the English citizens of different age and gender.
According to the chart, men, especially young ones, dedicated more time to sports than women. For example, males in the age of 16-24 do exercises in the course of nearly 300 minutes, while women of the same age hardly could spent more than 100 minutes. However, in some cases the number of active women can be higher than men. As it can be observed, women in the age of 55-64 tend to be a bit more active than representatives of another gender. Another important feature, which is demonstrated by the chart, is that older people showed less activity than younger ones. While male teenagers spent almost 300 minutes on sports, the eldest people did not exercised more than 50 minutes.
Overall, it can be observed that men in England are more active in doing sports than women, and the younger people spend more time on exercises than the older ones.
"
46,20_1,aver,./data/best_works/20_1,"The diagram illustrates how many kids in different parts of the world did not have an ability to go to school in two time periods: 2000 and 2012. The horisontal axis shows different regions in two years, whereas the vertical axis shows the number of children in millions. 
At the first glance, it is obvious that in less economically developed regions children are more likely not to get a chance to go to school. As well as that, in all regions in almost both time periods boys had more opportunity to get an education than girls.
As wee can see, in 2000 the least developed region according to the data, was in Africa. There was noticed the biggest number of children without access to primary school education. It was 43,7 millions of people. Besides, in 2012 Africa did not lose its position and counted 32,7 millions of children without an education, which was still the biggest number by this time. In 2000 South Asia was on the second position after Africa, but by 2012 it has become the most educated region with the least number of kids, who had never attended school. That number is 9,9 millions.
AS for the second tendency, in each region almost in each time period boys wer more educated than girls. The biggest difference was noticed in South Asia in 2000, where twice more uneducated girls than boys and that variable was 21,6 millions.
"
47,21_1,aver,./data/best_works/21_1,"The chart provides information about how many children have no access to primary education in different parts of the world in 2012 compaired to 2000. During the twelve year period the number of such children decreased significantly.
The main trend is that in both 2000 and 2012 more girls than boys still cannot have primary education exept some specific cases like in South Asia in 2012. The most obvious change has occured in South Asia with a fall form 21,6 millions of girls and 11,1 millions of boys in 2000 to 4,8 and 5,1 millions correspondingly. The most poor in primary education regions are still located in Africa. There were some changes in numbers during the period, but they were much slighter than in South Asia. The number of girls without education reduced from 23,7 to 18,2 millions. Also 5,5 millions more of african boys 2012 could have an opportunity to study than in 2000. In the rest of the world the the number of children who can have education have increased since 2000.
Overall, the main tendence for the whole mentioned regions is to continue reducing the number of children without access to primary education and providing studies to move boys and girls all over the world.
"
48,22_1,aver,./data/best_works/22_1,"The bar chart below highlights how many children, both girls and boys, from different world regions did not have any potential ability to get basic school education in 2000 and in 2012.
It can be noticed that South Asia made the greatest improvement in providing children with education among all other regions. Not only the general number of illiterate children here decreased but also the boys and girls’ proportion significantly changed. Number of children without access to primary education in Africa fell too and that cannot be left without attention.
As it can be seen from the bar chart, there was only approximately 10 millions of children without the access to education in 2012 in South Asia in comparison to about 35 millions in 2000 which means that there used to be almost 3,5 more children unable to enter school in 2000 than 2012. According to the graph, there was approximately 4 times more girls without education which is just about 2 times more than boys in 2000 who did not have a right to have education.
Speaking about Africa, there was a slight improvement in decreasing the number of children with no access to primary schools: almost 5 millions more girls and just over 5 millions of boys were able to get education in 2012 results: the general number insignificantly decreased while boys and girls shares remained stable.
"
49,23_1,aver,./data/best_works/23_1,"The bar chart illustrates changes in the amount of children without access to primary school education during the period of 13 years (2000-2012) by sex and region. Overall, the main trand is that the number of such boys and girls has declined in all of the world.
The most significant fall was in South Asia form approximately other tendention: the level of gender discrimination has declined too. In 2000 the number of girls without primary education was 2 times higher than the number of boys, but in 2012 the proportion became approximately equal.
It is clear that the biggest number of children without access to school was in Africa in 2000. It has fallen by 18,2 millions girls and 14,5 millions boys in 2012.
The general trand also affected the rest of the world. In proportion the situation quite the same as in Africa, but in absolute numbers it is the fall from 12,8 mill to 7,6 mill girls and from 10,5 mill to 7,7 mill boys.
"
50,24_1,aver,./data/best_works/24_1,"The bar chart presents the perentage of children in different parts of the world who do not have a possibility to get a primary education. The data is separated for girls and boys. It shows the situation in 2000 and 2012.
Overall, the main trend is the decrease of number of children of both sexes all over the world. But at the same time the speed of these changes is absolutely different.
As it could be seen from the data, in South Asia the number of uneducated boys became smaller more than a twice. The chart shows that a percentage of uneducated girls in South Asia in 2012 is equal to one-quarter of percentage of uneducated in 2000 and 2012 is the biggest in total in comparison with other countries. If we consider the situation in Africa, we could remark significant changes too. The decrease is not too sharp as in Asia, but it is still remarkable. The number of children of both sexes became smaller for about 5%.
If we speak about the rest of the world, it is obvious that the difference between 2000 and 2012 is about 5% for girls and 3% for boys. To sum up, the bar chart shows significant changes of the number of children in all parts but there is a variety of differencies dependence of region.
"
51,25_1,aver,./data/best_works/25_1,"The provided chart gives us information about dynamics in the number of children who do not have any access to primary school education from 2000 to 2012 year divided by region and gender. 
Without doubt, Africa has the largest number of children without ability to go to the primary school in both 2000 and 2012 years comparing to the other regions. The most dramatic change have happened in South Asia, where the fall in number of kids was approximately 26 millions: from 2000 to 2012. This dynamic has resulted in the fact that South Asia has less children without chance to have primary school education that in the other regions.
Speaking about gender trends, the given statistics shows us that gender proportion is almost the same in every region in both 2000 and 2012 years exept for the 2000 year in South Asia when the number of girls with the lack of access to the primary school education was twice bigger than the number of boys in the same region.
"
52,26_1,aver,./data/best_works/26_1,"The chart illustrates the amount of children, which are do not have an opportunity to get education in primary school from 2000 by gender and areas.
From the first glance, it is clear that Africa took the first place in the amount of children, which cannot be educated in primary schools. The interesting fact, that the propotion of boys and girls is aproximately equal, everywhere, exept South Asia in 2000. The number of girls as twice as bigger than boys (21,6 and 11,1). Moreover, South Asia had the smallest number of uneducated children in 2012. That was only 10 millions.
Overall, it is crussialy important that the number of children without access to primary education was decreasing per years. However, Africa in 2012 still has the biggest amount, which is equal to number of children in South Asia in 2000. However, the main trend is positive.
"
53,27_1,aver,./data/best_works/27_1,"The chart below provides information about changes in the number of children, that have not got the ability to have the number of children, that have not got the ability to have the primary education from 2000 to 2012 by gender and region.
The chart below shows the differences between 3 areas: Africa, South Asia and Rest of World. It is obvious that in general the changes throughout the period are positive: the number of children without acess to primary education was dramatically declined. For instance, in South Asia the number of girls without acess to primary education decreased from 21,6% to 4,8%. At the same time, the number of boys changed from 11,1% to 5,1%. In the Africa changes was not so significant, however, the number of children without access to primary education declined from 43,7% to 32,7%. Besides, in the Rest of World the number of children without access to primary education during the period also changed from 23,3% in 2000 to 15,3% in 2012.
In conclusion, the differences between 2000 and 2012 are rather noticable. Although, the problem is not solved yet, the positive changes are very important for children’s education.
"
54,28_1,aver,./data/best_works/28_1,"The chart provides information on the number of offsprings getting no primary education, distinguished by region and gender, in the years 2000-2012.
The general trend was clearly downwards, though the ratings varied notably between the regions and genders. The highest mark of the number of children without any primary education available was noticed in Africa with 20 millions of boys and 23,7 millions of girls, respectively, making for an insignificant difference between genders in 2000. The lowest rates of uneducated children were spotted in the “Rest of the World” region, with numbers twice as low as in Africa for the same periods of time. Both regions experienced a steady decrease of, approximately, 10 million adolescents over the period with the total of 33 millions and 15 millions for Africa and Rest of the World respectively. The most striking feature is the dynamics for the South Asia region. The number of children with no access to primary education fell dramatically from 33 to 10 million offsprings by the year 2012, which is an absolute minimum for the data given. Besides, the proportion changed greatly with the girls’ number twice as much as the boys’ in 2000 and almost the equal numbers in 2012.
All in all, it can be stated, that rates varied notably, enabling, however, to make out an obvious downward tendency.
"
55,29_1,aver,./data/best_works/29_1,"The present bar chart illustrates the quality of kids which are different sexes and live in different locations without the opportunity to attend primary school and the changes in the situation from the beginning of the twenty first century in twelve years.
Overall, it is a downward tendency in the number of children without an access to primary school in all the three regions. The greatest rise in the level of access happened in South Asia when approximately twenty three millions of children have got an opportunity to study.
In the beginning of the described period a number of boys with the access to primary education was definetely bigger then a number of girls having such access. For example, in South Asia the number of such boys was approximately two times bigger – almost twenty one and a half millions versus almost eleven millions.
By the year two thouthand and twelve more children were given an opportunity to get elementary education. They are ten millions of kids in Africa, eight millions – in the rest of the world and the most significant changes happened in South Asia where the gap redused for approximately twenty three millions of children.
"
56,2_1,aver,./data/best_works/2_1,"The provided chart gives data on average time reserved for doing sporting activities by men and women in different age groups in 2012. It can be concluded that time spent doing sports generally decreases with age, and that men tend to spend more time on sports than women, with the only exception being age group of 55-64 where women dedicate slightly more time to sporting activities. The peak of sporting activity is observed in men aged 16-24, at nearly 300 minutes, while the smallest figure is found in women over 75 at only 10 minutes. However, men experience a rapid fall in sporting activity at ages 25-34, when the amount of time that is spent on sports is cut almost in half. On the other hand, the similar trend for women is not associated with such sharp decreases. Overall it can be observed from the chart that women are slightly less active but more consistent in doing sports.
"
57,30_1,aver,./data/best_works/30_1,"The graph illustrates the amount of children who do not have the opportunity, to go to school in a period of time from the year 2000 to 2012 by sex and geographic location.
There is a general trend in all given countries including Africa and other states all over the world-girls tend to have less access to primary education than boys. So nearly 45 millions of children could not afford education in 2000 in Africa and more than half of that number is established by girls – 23,7 millions to 20 millions of boys. This proportion is even more in the South Asia in the same year – 21,6 millions girls compared with 11,1 millions of young men. In the rest of the world situation was the same in 2000 – 12,8 millions girls to 10,5 millions boys. The trend began to ruin by 2012. All selected countries changed the politics to gender factor. So, in South Asia and the rest of the world the proportion between uneducated boys and girls became almost the same at that time – 4,8 millions of girls to 5,1 millions boys and 7,6 millions of girls to 7,7 millions of boys. The only exception is Africa – the number of girls who don’t go to school because less but as in the past, boys tend to have more access to the educational programs.
All in all, we can see that the amount of uneducated children falls down each year and girls now have nearly the same opportunities for studying as boys do.
"
58,10_2,aver,./data/best_works/10_2,"Today a lot of young families want to be finantialy independent so both parents refer work than to raise their children at home. 
Of course, it happens not because mother and father don’t want to sit with their kids. The main reason is that prices for goods are high so it is necessary for families to have enough money to buy these products. It is obvious that everyone wants to live the full life and not only to get by with. Education of children is also expensive and parents always pay a lot of money for it. What is more, families want to travel on their holidays and go abroad at least once a year. 
It is clear that this kind of lifestyle causes some problems in fostering the children. Firstly, kids do not enough parents` attention, which can lead to psychological problems in the family because children can think that parents simply don`t love them. Secondly, this makes it hard to foster kids. Children spend a lot of time in, for example, kindergarden and take a wide range of habits from other children. Some children are bad behaviored so they can teach others to do the wrong things. And finally, the less time parents spend with children, the harder becomes for them to communicate with each other. It can cause different raws between parents and their kids. 
To sum up, parents in modern families spend less and less time with their children but going out to work is the only way to provide family with all necessary goods.
"
59,11_2,aver,./data/best_works/11_2,"In a huge number of today’s families, mother and father go out to work and their children spend time with parents rarely than they did else some decades ago.
There are some reasons that cause this problem. First of all, parents want to provide an excellent future for their children. Nowadays it’s difficult to reach something in the life without money. So, parents work a lot to earn a huge sums for children’s needs and children’s future. What is more, some people like their jobs That’s why they prefer go to work instead of spend additional time with their children. In addition, some parents have hard, low-paid job and they work more and more only to provide acceptable. Standard of living for children. Such people simply have no opportunity to spend time with their family.
It is easy to find some problems that caused by this reasons. Firstly, children and their parents have no trusting relationships because they don’t spend enough time to gether. Secondly, parents and childrens become strangers to each other. They don’t share problems and joys, they know a little about each other and they cease to be a real family, Finally, when children don’t spend time with their parents they spend it with other people. So, children can get into a bad company and start to smoking drinking or even druging. After it parents can hardly influence on childrens and take them to the right way.
To sum up, when parents and their children don’t spend enough time together their family starts to destroy. So, parents should decide what is more important their work and money or their children. If they choose job it can cause a lot of problems in their family.
"
60,12_2,aver,./data/best_works/12_2,"In a modern world most of parents prefer to dedicate their life to career rather than to stay at home and take care of their offsprings. They decide to put kids into a kindergarden or ask grandparents for help. Anyway, this decision do not always benefit the children`s fostering and can raise some essential issues. 
Several reasons for such families choice can be suggested. First of all the adults would like to have a high income, therefore they do not want to miss job opportunities if there are some. Secondly such people wish to dain more experience in order to become successful and rich. In this case they will not have to worry about money when they are retired. Finally, some young mothers find it boring to spend all the with babies, nurishing and entertaining them. They decide to make their life brighter and, what is not less important, more independent from their husbends. 
However, such choices lead to situations, when children do not spend enough time with their parents, and it causes following problems. As for the first one, kids suffer from lack of attention and control, and it can result in involving them into troubles, such as street fighting, smoking, drinking alcohol or some criminal issues. Secondly, instead of playing having some delightful discussions with parents, children dedicate all the spare time to computer and any other electronic gadgets. These can influence their mental health and even cause some diseases, such as computer addiction. Finally, if all its members lose interest in daily routine of each other and they fall apart. It can end up with cheating on, different types of depression, misunderstanding and maybe even divorces. 
To sum up the wish if the adults to earn plenty of money is clear and understandable. But they always should remember, that their kids do not appreciate them for dollars and most of times the problems, caused by attention lack, cannot be solved by any finances.
"
61,14_2,aver,./data/best_works/14_2,"Governments all over the world are thinking about reguling air travels to stop air pollution and global warming. People have different opinions on this problem.
I think that this idea is unnecessary at all. My opinion is that by air travelling people can live everywhere they want and stay in connect with other world. By air anyone can go to other part of the world in 10-15 hours. In the past this way could take much more time.
Als air travel does not need roads or railways. It need only two airports in place A and place B. This is cheaper to build an airport than many kilometers of road. And also I think that other types of transport is harmful too. And planes helps the world to be more open.
But not all people agree with this opinion. Some of them think that planes are very harmful. Planes fly all over the world and over North and South pole. This is one of the ideas why global warming is so big. Also planes pollute air and it is very bad too.
In conclusion I can say that all types os modern transprort are harmful. But planes have many good qualities. So the idea of reguling air transport is not very useful.
"
62,15_2,aver,./data/best_works/15_2,"Nowadays air pollution, global warming and other environmental problems are very urgent. One of the reasons of them is a rising amount of air travelling for business and leisure activities. Some people believe that government should decrease air flights by introducing strict laws, while others are not agree with this idea.
As for me, I strongly disagree with this idea. First of all, according to the statistic much more poisonous gas and exhaust fumes are produced by cars, due to this fact it will be more useful to introduce more laws for reducing amount of cars which is constantly rising nowadays.
Moreover, reducing the amount of air flights will cause some kind of economic crises for air flight companies and influence the number of people who will start use their private transport such as cars, and using of trains and ferries is also will increase. However, this kinds of transport produce more waste in the atmosphere. As a result, this laws for reducing air travel will not be effective and useful for the environment and will lead to crisis.
However, decreasing of number air travel will lead to some positive effects as more strict rules for technical equipment of planes, as a result, air flights will become not only more nature friendly, but also safier for passengers.
In conclusion, I must say that reducing the amount of air travel by introducing laws be government is a quite useless idea which will not help to decrease air pollution or global warming significantly, but will lead to serious economic problems all over the world.
"
